"city, state_name",x,y,population,density
"Carlsbad, California",-13055961.76235106,3911867.5239398303,115382,1180
"North Charleston, South Carolina",-8913596.53069716,3882913.2274667355,115382,574
"St. Cloud, Minnesota",-10483156.823086,5705968.404500029,115028.0,660
"Temecula, California",-13039018.935852323,3960899.0942510986,114761,1188
"Clovis, California",-13323061.74856044,4415131.431039233,114584,1741
"Meridian, Idaho",-12957232.505966505,5405470.312590771,114161,1297
"Brandon, Florida",-9161594.092286414,3240995.449373163,113279,1319
"Westminster, Colorado",-11695492.869519226,4849056.245094507,113166,1383
"Costa Mesa, California",-13126070.777652662,3984135.3008037726,113003,2762
"Monroe, Louisiana",-10250009.281568568,3831539.5053528748,112891.0,623
"Utica, New York",-8374120.014414798,5326610.704813682,112650.0,1376
"Pompano Beach, Florida",-8920164.380653962,3029183.9730247427,112118,1802
"West Palm Beach, Florida",-8920208.908450281,3091873.213863727,111955,803
"Waterloo, Iowa",-10280599.87763856,5234965.963038608,111631.0,423
"Everett, Washington",-13599557.099792771,6098956.162200294,111475,1296
"El Centro, California",-12863924.508783583,3867026.059306701,111425.0,1478
"Santa Fe, New Mexico",-11797851.14130364,4254198.507667316,111269.0,625
"Downey, California",-13150305.03079836,4020466.5582577204,111126,3457
"Lowell, Massachusetts",-7939495.32651062,5257169.26462236,110997,3149
"Centennial, Colorado",-11673785.568814537,4806915.439235685,110937,1448
"Elgin, Illinois",-9832060.253385223,5166748.303105676,110849,1141
"Richmond, California",-13618715.184158297,4572040.209164974,110567,1420
"Broken Arrow, Oklahoma",-10662281.015721457,4305644.878725944,110198,688
"Miami Gardens, Florida",-8932565.371928334,2992060.0987732047,110001,2329
"The Woodlands, Texas",-10632503.051934257,3525909.832803947,109843,981
"Bend, Oregon",-13504022.712793987,5474143.385778399,109802.0,1171
"Burlington, Vermont",-8152082.1580785345,5541227.702314831,109763.0,1604
"Jurupa Valley, California",-13076756.243231244,4028936.3024926065,109527,984
"Sandy Springs, Georgia",-9392058.834075728,4020292.1287690797,109452,1122
"Gresham, Oregon",-13630103.168066446,5700948.029414034,109381,1808
"Lewisville, Texas",-10796020.251960495,3901305.0453679264,109212,1148
"Hillsboro, Oregon",-13685184.05211096,5704903.722327395,109128,1640
"San Buenaventura, California",-13272778.73456912,4065666.609604145,109106,1925
"Jacksonville, North Carolina",-8615471.802403694,4127086.9502244005,108856.0,574
"Pottstown, Pennsylvania",-8420696.089362703,4902440.4797547385,108758.0,1798
"Inglewood, California",-13174038.346235484,4022975.9541414944,108151,4604
"Spring Hill, Florida",-9187197.575168869,3309588.712365829,107855,695
"League City, Texas",-10587452.054010218,3437815.818009772,107536,809
"Eau Claire, Wisconsin",-10185165.678181486,5593212.849137869,107404.0,812
"Turlock, California",-13453940.07388609,4509775.089752301,107317.0,1679
"Temple, Texas",-10841338.416662436,3646730.9498738674,107258.0,429
"Sioux City, Iowa",-10730096.84951272,5235554.756416882,106455.0,545
"Salisbury, Maryland",-8414272.954743931,4632622.221498991,106447.0,927
"Davie, Florida",-8937507.957319556,3008856.332504274,106306,1175
"Daly City, California",-13633131.058216026,4535190.749439821,106280,5370
"Allen, Texas",-10761644.793203533,3909754.2640421474,105623,1544
"Highlands Ranch, Colorado",-11685296.004162561,4799594.043979387,105147,1672
"West Covina, California",-13125814.74282384,4036256.7569201747,105101,2529
"Sparks, Nevada",-13326690.7639603,4804070.000757544,105006,1131
"San Mateo, California",-13615731.821805036,4516344.364842928,104430,3312
"Norwalk, California",-13144928.299393043,4016307.8109163246,103949,4133
"Columbia, Maryland",-8555904.742880212,4750417.940616906,103663,1253
"Rialto, California",-13067728.232527908,4044576.892407194,103526,1665
"Manteca, California",-13494861.1187017,4550182.523846441,103420.0,1498
"El Cajon, California",-13019983.302926673,3869012.437835099,102708,2732
"Burbank, California",-13171711.768877905,4054060.397111758,102511,2285
"Longmont, Colorado",-11699734.142118448,4890473.105138147,102474.0,1306
"Renton, Washington",-13602340.087062607,6020513.7395388475,101751,1676
"Vista, California",-13050941.253316281,3920497.3180188956,101638,2093
"Logan, Utah",-12450183.357352223,5122111.922242224,101616.0,1126
"Prescott Valley, Arizona",-12503138.039122583,4109424.830944923,101539.0,439
"Vacaville, California",-13577415.65307399,4630265.345445702,101444.0,1330
"Edinburg, Texas",-10927076.688471416,3038731.341114553,101170,873
"Carmel, Indiana",-9589728.853877345,4860857.477635983,101068,795
"Spokane Valley, Washington",-13050495.97535311,6050905.931304679,101060,1034
"San Angelo, Texas",-11182109.641878804,3690337.4702180573,100773.0,653
"La Crosse, Wisconsin",-10155320.92269981,5438246.052400865,100693.0,911
"Arden-Arcade, California",-13512071.111978339,4665020.199989343,100548,2184
"Idaho Falls, Idaho",-12471812.734413356,5386425.130531587,100442.0,1011
"Holland, Michigan",-9584441.178064665,5276679.995212799,100432.0,768
"Charlottesville, Virginia",-8736965.894655474,4584724.660454056,100416.0,1781
"Longview, Texas",-10548868.71850127,3831671.52325757,100330.0,565
"Tracy, California",-13519997.05972282,4540917.454567497,100049.0,1412
"Boca Raton, Florida",-8917581.76846756,3045625.772312886,99805,1320
"Lafayette, Colorado",-11699645.086525815,4865201.189076681,99645.0,1257
"Wichita Falls, Texas",-10968209.240319531,4016348.0496086865,99557.0,561
"Rio Rancho, New Mexico",-11877578.160609782,4202979.295281384,99178,370
"South Fulton, Georgia",-9415424.795193238,3978813.1612467733,99155,451
"Beaverton, Oregon",-13671903.636859322,5697073.464883826,99037,1952
"Lawrence, Kansas",-10604751.102879493,4715900.586243958,98648.0,1110
"Bismarck, North Dakota",-11217598.295543702,5911831.872312367,98345.0,827
"Orem, Utah",-12434298.066016024,4909385.581887771,97828,2044
"Middletown, Ohio",-9391580.160265319,4794009.122171042,97730.0,720
"San Marcos, California",-13043794.542007355,3913236.695276189,96664,1532
"Sandy, Utah",-12451140.704973044,4949268.714540462,96380,1544
"Federal Way, Washington",-13618358.961787757,5992673.812600823,96289,1667
"Mandeville, Louisiana",-10028817.453362333,3551857.14899785,95968.0,676
"Hesperia, California",-13059412.666565653,4082302.269790118,95750,508
"Brockton, Massachusetts",-7906377.777999619,5173285.57050555,95708,1732
"Compton, California",-13161025.097761752,4014443.5734228985,95605,3680
"Fishers, Indiana",-9569702.477483634,4859971.535749728,95310,1037
"Sunrise, Florida",-8938921.71485263,3018253.8511937177,95166,2270
"Bowling Green, Kentucky",-9622156.221545424,4435190.733060682,95135.0,690
"Roswell, Georgia",-9389943.763750656,4034053.4099439066,94763,898
"Menifee, California",-13044963.396660684,3987372.57942445,94756,787
"Plantation, Florida",-8934691.574202487,3014694.97066855,94580,1685
"Dover, New Hampshire",-7890826.4451358,5340738.1590021355,94563.0,464
"Quincy, Massachusetts",-7905720.993003939,5198742.730722701,94470,2200
"Portsmouth, Virginia",-8499688.40002961,4417774.141748616,94398,1094
"Chino, California",-13098452.411986854,4026600.1193434335,94371,1229
"Lynn, Massachusetts",-7899932.37948269,5232837.5547693055,94299,3388
"Edmond, Oklahoma",-10844288.383168457,4255157.643718873,94054,428
"Hanford, California",-13319922.53892007,4345765.127796954,94028.0,1280
"Dearborn, Michigan",-9263217.655431595,5207936.090137256,93932,1496
"Livonia, Michigan",-9281073.301754836,5220665.029785802,93665,1013
"South Gate, California",-13157140.047533065,4021392.4208991574,93444,4985
"Vineland, New Jersey",-8348750.30246301,4788542.664367272,93239.0,335
"San Tan Valley, Arizona",-12417377.503415447,3920271.1864514975,93230,981
"Florence, South Carolina",-8881926.135566473,4052741.648779371,93131.0,657
"Portsmouth, New Hampshire",-7879482.989023966,5320804.20929175,93069.0,540
"Slidell, Louisiana",-9994553.314096164,3540636.4275093754,93040.0,695
"Kirkland, Washington",-13603842.900188316,6056659.81121707,93010,2016
"Missoula, Montana",-12692804.187536163,5921694.704681251,92895.0,845
"Auburn, Alabama",-9516692.135967879,3843479.8686929457,92777.0,425
"Rapid City, South Dakota",-11490442.367478015,5476529.1422074335,92664.0,546
"Lee's Summit, Missouri",-10506511.65225443,4709818.113284283,92522.0,601
"Terre Haute, Indiana",-9726685.22340031,4788557.0838201875,92490.0,677
"Suffolk, Virginia",-8531503.510498326,4396720.210780904,92108,89
"Blacksburg, Virginia",-8953192.873572327,4471214.494220384,91888.0,865
"Mount Pleasant, South Carolina",-8885566.282915415,3875914.3981616474,91684,717
"Carson, California",-13164186.57130028,4006989.6594113633,91394,1883
"Riverview, Florida",-9161850.12711524,3226638.6500259987,91190,761
"Conroe, Texas",-10629063.279668745,3545252.483016372,91079,488
"Livermore, California",-13554350.254581627,4535190.749439821,90923.0,1288
"Germantown, Maryland",-8601022.532498728,4746841.710179323,90844,2059
"Lawton, Oklahoma",-10956097.679721223,4112035.1783494293,90712.0,441
"Westminster, California",-13135009.732763363,3995590.2642244953,90643,3486
"Santa Monica, California",-13189277.984525084,4031917.6448803833,90401,4147
"New Braunfels, Texas",-10922089.575283878,3464968.7419446907,90209,770
"Fall River, Massachusetts",-7914971.64268886,5118189.1039773645,89541,1044
"Albany, Georgia",-9370451.720912755,3707990.886045285,89217.0,505
"Miami Beach, Florida",-8921099.464376627,2976445.573388734,88885,4461
"Norwalk, Connecticut",-8173243.993278334,5029230.309735474,88816,1498
"San Leandro, California",-13598800.127255378,4538131.097091955,88815,2570
"Toms River, New Jersey",-8258314.348142555,4864939.640963026,88712,878
"O'Fallon, Missouri",-10098625.906038797,4690921.291758519,88673,1149
"Alafaya, Florida",-9037639.839288104,3315681.7412526626,88542,1124
"Newton, Massachusetts",-7926893.960152822,5210781.669421678,88414,1914
"Muncie, Indiana",-9506127.916291596,4894888.12230658,87879.0,958
"Citrus Heights, California",-13501718.399334563,4678048.102934015,87796,2381
"State College, Pennsylvania",-8666979.330793742,4981548.212800077,87723.0,3572
"Decatur, Illinois",-9900054.198361754,4844980.599358762,87236.0,645
"Jackson, Michigan",-9395776.905068224,5197464.491390938,87110.0,1153
"Fort Myers, Florida",-9109307.327460812,3076013.2024149927,87103,844
"Goodyear, Arizona",-12508102.888411963,3930038.750157651,86840,175
"Dalton, Georgia",-9458950.716093406,4132533.3091212222,86628.0,632
"Bryan, Texas",-10727503.105377236,3589409.6046827724,86276,726
"Waukegan, Illinois",-9781821.767190218,5216520.596387734,86075,1370
"Hawthorne, California",-13174394.568606023,4017340.648854894,86068,5463
"Anderson, Indiana",-9538889.242432058,4878898.508868468,85992.0,508
"Redwood City, California",-13606047.026106022,4509396.218811412,85925,1721
"Hoover, Alabama",-9663244.245597223,3945238.7013964043,85768,691
"Town 'n' Country, Florida",-9192318.271745358,3250335.490808704,85620,1496
"Lake Forest, California",-13099098.065033453,3983319.4362965142,85531,1985
"Napa, California",-13614496.17545723,4621552.435867519,85239.0,1679
"Whittier, California",-13137792.720033195,4024479.1719060927,85098,2242
"Clifton, New Jersey",-8255175.138502185,4992169.867438117,85052,2913
"Largo, Florida",-9214036.704399126,3237480.41431827,84948,1773
"Bloomington, Minnesota",-10387789.415323403,5594892.230921947,84943,945
"Johns Creek, Georgia",-9373401.687418776,4033274.2794596916,84579,1059
"Newport Beach, California",-13120883.289381696,3977235.713138422,84534,1370
"Mission, Texas",-10945500.064197704,3024381.641054065,84331,916
"Milpitas, California",-13568966.503722781,4499760.662574257,84196,2381
"Troy, Michigan",-9255736.985650286,5248532.632491556,84092,970
"Madera, California",-13367044.079372862,4433964.65042351,84086.0,1557
"Joplin, Missouri",-10519892.255047781,4449677.602821066,84048.0,515
"Chino Hills, California",-13105120.449485369,4022197.5798554933,83853,724
"Alhambra, California",-13150783.70460877,4040086.7584237303,83750,4237
"Franklin, Tennessee",-9668376.074122794,4289839.008372959,83097,771
"Melbourne, Florida",-8979330.690010587,3262660.0569281396,83029,727
"Port Huron, Michigan",-9177034.105659442,5309262.89777696,82970.0,1369
"Springfield, Ohio",-9328094.654665913,4855731.72774924,82820.0,883
"Mountain View, California",-13589838.90824652,4495009.258626321,82739,2664
"Zephyrhills, Florida",-9148191.225594904,3279367.2218935927,82476.0,670
"St. Augustine, Florida",-9051387.796401074,3490406.8983641616,82180.0,629
"Flagstaff, Arizona",-12425425.902599799,4189350.066131079,81974.0,438
"Buena Park, California",-13136211.98326393,4009643.554349955,81788,3002
"Pleasanton, California",-13567675.197629578,4532391.858222475,81777,1307
"Westland, Michigan",-9281874.802088546,5208914.632084914,81511,1540
"Auburn, Washington",-13604444.0254386,5991820.13085506,81464,1063
"Cranston, Rhode Island",-7957751.723000716,5125961.723579352,81456,1109
"Somerville, Massachusetts",-7914960.510739781,5219700.345007039,81360,7619
"Folsom, California",-13485488.017576905,4674055.294117154,81328,1126
"Springdale, Arkansas",-10481553.822418576,4326782.878725938,81125,668
"Deerfield Beach, Florida",-8919774.762436187,3036905.802156379,81066,2093
"Warwick, Rhode Island",-7951929.713632229,5117070.723730088,81004,893
"Cicero, Illinois",-9769320.588374132,5137714.6839501,80796,5318
"Farmington Hills, Michigan",-9281496.31581985,5234060.198757946,80612,935
"Newark, Ohio",-9175520.160584653,4876192.442393773,80451.0,930
"Williamsburg, Virginia",-8539050.971974112,4476696.516932871,80441.0,645
"Brooklyn Park, Minnesota",-10391730.125297485,5639044.671397006,80389,1190
"Hattiesburg, Mississippi",-9942722.959182816,3672735.5638026893,80138.0,331
"Alexandria, Louisiana",-10293735.577552168,3670768.3284198525,80129.0,625
"Lawrence, Massachusetts",-7921784.39552541,5266465.139001903,80028,4458
"Florence, Alabama",-9758867.688188646,4140843.4388494124,79964.0,594
"Valdosta, Georgia",-9270553.609874872,3613310.004678194,79820.0,606
"Plymouth, Minnesota",-10404119.984622775,5625064.346474481,79768,941
"Silver Spring, Maryland",-8573905.104541486,4722072.656491485,79750,3905
"Buckeye, Arizona",-12539350.269477636,3952706.0929594273,79620,78
"Georgetown, Texas",-10875391.0488961,3589551.9647747925,79604,560
"Cheyenne, Wyoming",-11665169.440227138,5032289.352136992,79484.0,771
"Cedar Park, Texas",-10889228.061601702,3569353.0137029276,79462,1207
"Kokomo, Indiana",-9587691.707195828,4933600.375677438,79351.0,610
"Tustin, California",-13114616.002050037,3992725.452596754,79348,2755
"Lakewood, California",-13149292.023432141,4008289.7230107645,79307,3253
"Perris, California",-13049238.065107146,4000625.4975156942,79291,970
"St. Joseph, Missouri",-10555425.436508993,4831112.6993914815,79161.0,656
"Flower Mound, Texas",-10810747.820592444,3899870.8786923797,79135,728
"Pharr, Texas",-10930505.32878785,3019965.401542467,79112,1292
"Atascocita, Texas",-10597092.321912916,3500683.708370272,79019,1279
"Alton, Illinois",-10035708.129842436,4707843.882124387,78905.0,652
"Loveland, Colorado",-11695481.737570144,4926667.4269526005,78877,885
"Boynton Beach, Florida",-8914587.27416522,3064636.7816544212,78679,1880
"New Rochelle, New York",-8213552.780894581,5002095.82810387,78557,2930
"Anderson, South Carolina",-9200322.143133394,4098989.5002902346,78512.0,736
"Lebanon, Pennsylvania",-8507336.049047109,4915649.12133423,78302.0,2397
"Parma, Ohio",-9097986.13524714,5069192.149823469,78103,1506
"Layton, Utah",-12463563.960145576,5023691.021752174,78014,1339
"Elizabethtown, Kentucky",-9559783.910853954,4537554.217122211,78002.0,437
"Texarkana, Texas",-10473104.673067367,3955013.957421208,77964.0,482
"Alameda, California",-13610722.444719339,4546562.815217293,77624,2868
"The Villages, Florida",-9126951.466751548,3363191.44969984,77609,956
"Kankakee, Illinois",-9781009.134907426,5027383.5290150065,77429.0,668
